Date,URL,Source,Author,Title,Description,Content
2025-04-29,https://www.reuters.com/business/corning-sees-second-quarter-core-sales-above-estimates-ai-boom-aids-demand-2025-04-29/,Reuters,Reuters,Corning sees second-quarter core sales above estimates as AI boom aids demand,"Corning forecasts second-quarter core sales above Wall Street expectations, driven by strong demand for its optical connectivity products used in AI infrastructure, specifically noting a 106% year-over-year increase in enterprise business sales for Gen AI. The company, a supplier of Gorilla Glass and optic fiber, also benefits from 5G network expansion and potential investments from partners like Apple. Corning reported robust first-quarter core sales and adjusted earnings per share, both surpassing analyst estimates.","Corning forecasts second-quarter core sales above Wall Street expectations, driven by strong demand for its optical connectivity products used in AI infrastructure, specifically noting a 106% year-over-year increase in enterprise business sales for Gen AI. The company, a supplier of Gorilla Glass and optic fiber, also benefits from 5G network expansion and potential investments from partners like Apple. Corning reported robust first-quarter core sales and adjusted earnings per share, both surpassing analyst estimates."
2025-04-29,https://www.benzinga.com/news/earnings/25/04/45067312/paypal-earnings-beat-but-slower-spending-and-checkout-use-weigh-on-results,Benzinga,Anusuya Lahiri,"PayPal Earnings Beat, But Slower Spending And Checkout Use Weigh On Results","PayPal Holdings (NASDAQ: PYPL) reported mixed Q1 2025 results, with adjusted EPS beating estimates but revenue falling short. Slower spending and checkout use, along with competitive pressures and potential tariffs, are weighing on investor sentiment despite the company's reiterated full-year guidance and a fifth consecutive quarter of profitable growth.","PayPal Holdings (NASDAQ: PYPL) reported mixed Q1 2025 results, with adjusted EPS beating estimates but revenue falling short. Slower spending and checkout use, along with competitive pressures and potential tariffs, are weighing on investor sentiment despite the company's reiterated full-year guidance and a fifth consecutive quarter of profitable growth."
2025-04-29,https://www.8newsnow.com/business/press-releases/cision/20250429SF75145/socket-mobile-introduces-worlds-smallest-most-affordable-direct-part-mark-dpm-barcode-scanner/,KLAS 8 News Now,NULL,"Socket Mobile Introduces World's Smallest, Most Affordable Direct Part Mark (DPM) Barcode Scanner","Socket Mobile, Inc. has launched the DuraScan D764, heralded as the smallest, lightest, and most affordable Direct Part Mark (DPM) barcode scanner on the market, designed for precise traceability across various industries. This new device excels at reading DPM codes on challenging surfaces and also scans standard 1D and 2D barcodes, providing a versatile, mobile, and cost-effective solution for inventory management and asset tracking. The D764 seamlessly integrates with iOS and other Bluetooth-enabled mobile devices through Socket Mobile's CaptureSDK, offering high-performance scanning without the need for cumbersome cables.","Socket Mobile, Inc. has launched the DuraScan D764, heralded as the smallest, lightest, and most affordable Direct Part Mark (DPM) barcode scanner on the market, designed for precise traceability across various industries. This new device excels at reading DPM codes on challenging surfaces and also scans standard 1D and 2D barcodes, providing a versatile, mobile, and cost-effective solution for inventory management and asset tracking. The D764 seamlessly integrates with iOS and other Bluetooth-enabled mobile devices through Socket Mobile's CaptureSDK, offering high-performance scanning without the need for cumbersome cables."
2025-04-29,https://news.metal.com/newscontent/103303222/Market-news:-Sony-considers-spinning-off-semiconductor-business-for-independent-listing-as-early-as-this-year,Shanghai Metals Market,,Market news: Sony considers spinning off semiconductor business for independent listing as early as this year,"Sony Group is reportedly considering spinning off its semiconductor business, Sony Semiconductor Solutions Group, which supplies image sensors to major phone and camera manufacturers. This move aims to streamline operations and unlock asset value, despite the semiconductor segment's recent decline in operating profit margin and growth compared to Sony's gaming and music divisions. A potential spin-off and independent listing could occur as early as this year, with Sony possibly retaining a minority stake.","Sony Group is reportedly considering spinning off its semiconductor business, Sony Semiconductor Solutions Group, which supplies image sensors to major phone and camera manufacturers. This move aims to streamline operations and unlock asset value, despite the semiconductor segment's recent decline in operating profit margin and growth compared to Sony's gaming and music divisions. A potential spin-off and independent listing could occur as early as this year, with Sony possibly retaining a minority stake."
2025-04-29,https://www.azfamily.com/2025/04/29/tsmc-breaks-ground-third-facility-north-phoenix/,AZ Family,David Baker,TSMC breaks ground on third facility in north Phoenix,"TSMC Arizona has broken ground on its third semiconductor manufacturing facility in north Phoenix, an expansion expected to create roughly 6,000 jobs and produce advanced 2-nanometer chips by the end of the decade. This development coincides with a visit from U.S. Secretary of Commerce Howard Lutnick, who lauded it as a significant step in the ""golden age of American manufacturing."" The company's total investment in the U.S. now exceeds $165 billion, including a substantial $6.6 billion from the CHIPS Act, aiming to generate tens of thousands of jobs and inject over $200 billion into Arizona's economy.","TSMC Arizona has broken ground on its third semiconductor manufacturing facility in north Phoenix, an expansion expected to create roughly 6,000 jobs and produce advanced 2-nanometer chips by the end of the decade. This development coincides with a visit from U.S. Secretary of Commerce Howard Lutnick, who lauded it as a significant step in the ""golden age of American manufacturing."" The company's total investment in the U.S. now exceeds $165 billion, including a substantial $6.6 billion from the CHIPS Act, aiming to generate tens of thousands of jobs and inject over $200 billion into Arizona's economy."
2025-04-29,https://www.eenewseurope.com/en/sony-mulls-sale-of-chip-business-says-report/,eeNews Europe,Peter Clarke,"Sony mulls spin-off of chip business, says report","Sony Group Corp. is reportedly considering spinning off its semiconductor unit, Sony Semiconductor Solutions Corp., which is a global leader in image sensors. The potential move, which could happen before the end of 2025, would involve distributing the majority of Sony's holding in the semiconductor unit to its shareholders, giving the subsidiary a separate stock listing. This comes as the margin on its image sensor products, used in smartphones, has suffered in recent years despite Sony's success in entertainment products.","Sony Group Corp. is reportedly considering spinning off its semiconductor unit, Sony Semiconductor Solutions Corp., which is a global leader in image sensors. The potential move, which could happen before the end of 2025, would involve distributing the majority of Sony's holding in the semiconductor unit to its shareholders, giving the subsidiary a separate stock listing. This comes as the margin on its image sensor products, used in smartphones, has suffered in recent years despite Sony's success in entertainment products."
2025-04-29,https://businesstech.co.za/news/business/822439/the-south-african-billionaire-who-became-ceo-at-73/,Business Tech,Staff Writer,The South African billionaire who became CEO at 73,"South African-born billionaire Hilton Schlosberg is set to become the new CEO of Monster Beverage Corporation at 73, effective June 13, 2025. He co-founded the company with Rodney Sacks, and their shares have outperformed major tech giants like Apple, Microsoft, and Google. Monster Beverage has shown strong financial performance, with Q4 2024 net sales increasing by 4.7% to $1.81 billion.","South African-born billionaire Hilton Schlosberg is set to become the new CEO of Monster Beverage Corporation at 73, effective June 13, 2025. He co-founded the company with Rodney Sacks, and their shares have outperformed major tech giants like Apple, Microsoft, and Google. Monster Beverage has shown strong financial performance, with Q4 2024 net sales increasing by 4.7% to $1.81 billion."
2025-04-29,https://mixed-news.com/en/reebok-launches-smart-glasses-for-athletes-with-chatgpt-powered-voice-assistant/,MIXED Reality News,Josef Erl,Reebok launches smart glasses for athletes with ChatGPT powered voice assistant,"Innovative Eyewear Inc. has partnered with Reebok to release a new line of smart glasses, Reebok Smart Eyewear, under the Lucyd Eyewear brand. These glasses are designed for athletes, featuring integrated speakers and microphones, and they connect to smartphones to offer AI assistants like Google's Gemini, Apple's Siri, and a custom ChatGPT model for personalized training plans and workout feedback. The partnership aims to capture a share of the growing smart glasses market, currently dominated by Meta, and the initial lineup is priced at $199.","Innovative Eyewear Inc. has partnered with Reebok to release a new line of smart glasses, Reebok Smart Eyewear, under the Lucyd Eyewear brand. These glasses are designed for athletes, featuring integrated speakers and microphones, and they connect to smartphones to offer AI assistants like Google's Gemini, Apple's Siri, and a custom ChatGPT model for personalized training plans and workout feedback. The partnership aims to capture a share of the growing smart glasses market, currently dominated by Meta, and the initial lineup is priced at $199."
2025-04-29,https://www.citybiz.co/article/688106/landsea-homes-launches-sales-at-pirate-village-in-granbury-texas/,citybiz,NULL,"Landsea Homes Launches Sales at Pirate Village in Granbury, Texas","Landsea Homes has announced the launch of sales at Pirate Village in Granbury, Texas, featuring 72 new single-family High Performance Homes. These homes incorporate Apple Home™ environment for smart automation and are located near Lake Granbury and the historic downtown square. A grand opening event is scheduled for Saturday, May 3rd, from 11 AM to 4 PM.","Landsea Homes has announced the launch of sales at Pirate Village in Granbury, Texas, featuring 72 new single-family High Performance Homes. These homes incorporate Apple Home™ environment for smart automation and are located near Lake Granbury and the historic downtown square. A grand opening event is scheduled for Saturday, May 3rd, from 11 AM to 4 PM."
2025-04-29,https://garminrumors.com/lte-setting-discovered-during-garmin-connect-pairing-for-fenix-8-tactix-8-fenix-e-and-enduro-3-models/,Garmin Rumors,Billy Grenis,"LTE Setting Discovered During Garmin Connect Pairing for Fenix 8, Tactix 8, Fenix E, and Enduro 3 Models","An LTE connectivity option has been found during the troubleshooting pairing process in the Garmin Connect app for upcoming models including the Fenix 8, Tactix 8, Fenix E, and Enduro 3. While this discovery suggests Garmin is exploring LTE for these devices, it doesn't guarantee immediate full functionality, as Garmin has historically limited LTE to safety features. The company may expand capabilities in the future or continue focusing on safety and live tracking.","An LTE connectivity option has been found during the troubleshooting pairing process in the Garmin Connect app for upcoming models including the Fenix 8, Tactix 8, Fenix E, and Enduro 3. While this discovery suggests Garmin is exploring LTE for these devices, it doesn't guarantee immediate full functionality, as Garmin has historically limited LTE to safety features. The company may expand capabilities in the future or continue focusing on safety and live tracking."
2025-04-28,https://www.insidermonkey.com/blog/is-occidental-petroleum-corp-oxy-the-best-stock-to-buy-according-to-billionaire-warren-buffett-1519026/,Insider Monkey,Jelena Martinovic,Is Occidental Petroleum Corp (OXY) the Best Stock to Buy According to Billionaire Warren Buffett?,"This article examines Occidental Petroleum Corp (OXY) as a top holding in Warren Buffett's portfolio, detailing his increased stake and the company's financial performance. It discusses Buffett's investment philosophy and OXY's operations, including its recent acquisition of CrownRock and expansion into carbon capture. Despite OXY's strong position with Buffett, the article also presents a counter-argument from Jim Cramer and suggests superior prospects in certain AI stocks.","This article examines Occidental Petroleum Corp (OXY) as a top holding in Warren Buffett's portfolio, detailing his increased stake and the company's financial performance. It discusses Buffett's investment philosophy and OXY's operations, including its recent acquisition of CrownRock and expansion into carbon capture. Despite OXY's strong position with Buffett, the article also presents a counter-argument from Jim Cramer and suggests superior prospects in certain AI stocks."
2025-04-28,https://www.cnbc.com/2025/04/28/ibm-to-invest-150-billion-to-boost-us-tech-growth-computer-manufacturing.html,CNBC,Ashley Capoot,"IBM pledges $150 billion to boost U.S. tech growth, computer manufacturing","IBM announced a $150 billion investment in the U.S. over the next five years, with over $30 billion specifically allocated to advance American manufacturing of its mainframe and quantum computers. This move aims to accelerate America's leadership in computing and fuel the economy, following a similar push by competitor Nvidia and amidst discussions about reciprocal tariff policies to boost U.S. manufacturing. The announcement also comes after IBM reported better-than-expected first-quarter revenue.","IBM announced a $150 billion investment in the U.S. over the next five years, with over $30 billion specifically allocated to advance American manufacturing of its mainframe and quantum computers. This move aims to accelerate America's leadership in computing and fuel the economy, following a similar push by competitor Nvidia and amidst discussions about reciprocal tariff policies to boost U.S. manufacturing. The announcement also comes after IBM reported better-than-expected first-quarter revenue."
2025-04-26,https://cybernews.com/gadgets/mudra-link-hand-gesturing-wristband-review/,Cybernews,Konstancija Gasaitytė,I think this $300 neural wristband made me lose some neurons,"The author reviews the Mudra Link, a neural input wristband designed for controlling devices via hand gestures. While initially hopeful it could assist with cooking and learning, the device proved frustrating due to issues with sensitivity, precision, and the inability to put it in an inactive mode. Ultimately, the author concluded that traditional buttons and swiping remain more reliable for device interaction.","The author reviews the Mudra Link, a neural input wristband designed for controlling devices via hand gestures. While initially hopeful it could assist with cooking and learning, the device proved frustrating due to issues with sensitivity, precision, and the inability to put it in an inactive mode. Ultimately, the author concluded that traditional buttons and swiping remain more reliable for device interaction."
2025-04-25,https://seekingalpha.com/news/4435859-the-magnificent-seven-receives-another-etf-focused-on-covered-calls,Seeking Alpha,Jason Capul,The Magnificent Seven receives another ETF focused on covered calls,"Roundhill Investments has launched a new exchange-traded fund, the Roundhill Magnificent Seven Covered Call ETF (MAGY), which focuses on covered calls for the mega-cap tech stocks known as the Magnificent Seven. This actively managed ETF is the latest financial product inspired by the strong performance of these prominent technology companies.","Roundhill Investments has launched a new exchange-traded fund, the Roundhill Magnificent Seven Covered Call ETF (MAGY), which focuses on covered calls for the mega-cap tech stocks known as the Magnificent Seven. This actively managed ETF is the latest financial product inspired by the strong performance of these prominent technology companies."
2025-04-25,https://www.businesswire.com/news/home/20250424656103/en/SmartStop-Self-Storage-Expands-Digital-Capabilities-With-Mobile-App-Rollout-Across-All-Locations,Business Wire,,SmartStop Self Storage Expands Digital Capabilities With Mobile App Rollout Across All Locations,"SmartStop Self Storage REIT, Inc. has officially launched its mobile app across all 220 locations in the United States and Canada. This proprietary app offers enhanced digital capabilities such as biometric security, easy payments, unit rentals, and gate access, providing a fully integrated and convenient storage experience for its customers. The company emphasizes its commitment to innovation, making self-storage more accessible and user-friendly.","SmartStop Self Storage REIT, Inc. has officially launched its mobile app across all 220 locations in the United States and Canada. This proprietary app offers enhanced digital capabilities such as biometric security, easy payments, unit rentals, and gate access, providing a fully integrated and convenient storage experience for its customers. The company emphasizes its commitment to innovation, making self-storage more accessible and user-friendly."
2025-04-23,https://invezz.com/news/2025/04/23/vanguards-vig-etf-forms-a-rare-death-cross-is-a-deeper-crash-coming/,Invezz,Crispus Nyaga,Vanguard’s VIG ETF forms a rare death cross: is a deeper crash coming?,"The Vanguard Dividend Appreciation ETF (VIG) has recently formed a ""death cross"" technical pattern, indicating potential further downside after having already declined from its earlier peak of $204 to $184.40. While VIG is a popular dividend ETF with over $102 billion in assets, its dividend yield is relatively low at 1.8%, and its five-year total return of 81% has lagged behind broader market indices like SPY (103%) and QQQ (117%). The technical analysis suggests a possible fall to the year-to-date low of $170, unless it breaks above the $190 resistance level.","The Vanguard Dividend Appreciation ETF (VIG) has recently formed a ""death cross"" technical pattern, indicating potential further downside after having already declined from its earlier peak of $204 to $184.40. While VIG is a popular dividend ETF with over $102 billion in assets, its dividend yield is relatively low at 1.8%, and its five-year total return of 81% has lagged behind broader market indices like SPY (103%) and QQQ (117%). The technical analysis suggests a possible fall to the year-to-date low of $170, unless it breaks above the $190 resistance level."
2025-04-23,https://www.tradingnews.com/news/nasdaq-qqi-etf-at-20-usd-your-ticket-to-a-16-percent-dividend-yield,TradingNEWS,,NASDAQ:QQQI Hits $20.43 with Huge 16.23% Yield—Top ETF to Buy Now?,"The NEOS NASDAQ-100 High Income ETF (NASDAQ:QQQI) is trading at $20.43 with a significant 16.23% dividend yield, employing a dual-option strategy that has led to a 7.43% total return since its January 2024 inception, outperforming the Nasdaq-100. Despite its strong income generation and tax benefits from Section 1256 contracts and high return of capital, investors must consider the ETF's limited capital appreciation potential and risks to NAV stability during market downturns. The article maintains a bullish rating for QQQI, recommending it as a supplemental holding for income-focused investors while cautioning about its suitability as a core portfolio element due to its capped upside and vulnerability to volatility.","The NEOS NASDAQ-100 High Income ETF (NASDAQ:QQQI) is trading at $20.43 with a significant 16.23% dividend yield, employing a dual-option strategy that has led to a 7.43% total return since its January 2024 inception, outperforming the Nasdaq-100. Despite its strong income generation and tax benefits from Section 1256 contracts and high return of capital, investors must consider the ETF's limited capital appreciation potential and risks to NAV stability during market downturns. The article maintains a bullish rating for QQQI, recommending it as a supplemental holding for income-focused investors while cautioning about its suitability as a core portfolio element due to its capped upside and vulnerability to volatility."
2025-04-23,https://milehighcre.com/flatiron-crossing-announces-external-leasing-partnership/,Mile High CRE,milehighcre,FlatIron Crossing Announces External Leasing Partnership,"FlatIron Crossing has partnered with The Zall Company for external leasing to enhance retailer, restaurant, and entertainment offerings for both FlatIron Crossing and its new mixed-use development, HiFi at FlatIron Crossing. This collaboration aims to attract top-tier brands and further establish HiFi as a premier destination for leisure and living in the Northwest Corridor between Denver and Boulder. Phased openings for HiFi, including multifamily residences and an ""eatertainment"" anchor, are anticipated to begin in 2027.","FlatIron Crossing has partnered with The Zall Company for external leasing to enhance retailer, restaurant, and entertainment offerings for both FlatIron Crossing and its new mixed-use development, HiFi at FlatIron Crossing. This collaboration aims to attract top-tier brands and further establish HiFi as a premier destination for leisure and living in the Northwest Corridor between Denver and Boulder. Phased openings for HiFi, including multifamily residences and an ""eatertainment"" anchor, are anticipated to begin in 2027."
2025-04-23,https://k945.com/louisiana-nuclear-power-future-energy-smr/,k945.com,Evan Roberts,Louisiana May Build Tiny Reactors the Size of a Tennis Court,"Louisiana is considering building small modular reactors (SMRs) to power its growing industrial and digital sectors, which include new facilities from Hyundai, Apple, Microsoft, and Meta. These SMRs are much smaller than traditional nuclear power plants, about the size of a tennis court, and are supported by environmental activists for their carbon-free electricity generation. The state's energy providers and lawmakers are exploring this nuclear power option to meet increasing electricity demands.","Louisiana is considering building small modular reactors (SMRs) to power its growing industrial and digital sectors, which include new facilities from Hyundai, Apple, Microsoft, and Meta. These SMRs are much smaller than traditional nuclear power plants, about the size of a tennis court, and are supported by environmental activists for their carbon-free electricity generation. The state's energy providers and lawmakers are exploring this nuclear power option to meet increasing electricity demands."
2025-04-22,https://www.newsfilecorp.com/company/11615/Tuttle-Capital-Management,TMX Newsfile,,Tuttle Capital Management,"This article provides an overview of recent news and press releases from Tuttle Capital Management, a firm specializing in thematic and options-based ETFs. It highlights several new ETF launches, including those focusing on concentrated memory stacks, photonics, heavy assets, space industry income, meme stocks, and the ""Magnificent 7"" income. The article also mentions a ticker change for their SPAC and New Issue ETF and the liquidation of the Tuttle Capital Self Defense Index ETF and the Tuttle Capital MSTR 0DTE Covered Call ETF, alongside a significant milestone for their Select STOXX Europe Aerospace & Defense ETF.","This article provides an overview of recent news and press releases from Tuttle Capital Management, a firm specializing in thematic and options-based ETFs. It highlights several new ETF launches, including those focusing on concentrated memory stacks, photonics, heavy assets, space industry income, meme stocks, and the ""Magnificent 7"" income. The article also mentions a ticker change for their SPAC and New Issue ETF and the liquidation of the Tuttle Capital Self Defense Index ETF and the Tuttle Capital MSTR 0DTE Covered Call ETF, alongside a significant milestone for their Select STOXX Europe Aerospace & Defense ETF."
2025-04-22,https://247wallst.com/investing/2025/04/22/why-fidelitys-dividend-etf-fdvv-is-a-safe-haven-in-todays-market/,24/7 Wall St.,David Moadel,Why Fidelity’s Dividend ETF (FDVV) Is a Safe Haven in Today’s Market,"The Fidelity High Dividend ETF (FDVV) offers investors a blend of safety and income through exposure to diversified large-cap dividend-paying businesses. Its significant yield of 3.28% and relative resilience make it attractive for those seeking compounding opportunities and portfolio growth, especially in uncertain economic times. With a low expense ratio of 0.16%, FDVV provides a cost-effective way to invest in established companies that can withstand market volatility.","The Fidelity High Dividend ETF (FDVV) offers investors a blend of safety and income through exposure to diversified large-cap dividend-paying businesses. Its significant yield of 3.28% and relative resilience make it attractive for those seeking compounding opportunities and portfolio growth, especially in uncertain economic times. With a low expense ratio of 0.16%, FDVV provides a cost-effective way to invest in established companies that can withstand market volatility."
2025-04-22,https://www.marketdataforecast.com/market-reports/wearable-technology-market,Market Data Forecast,,"Wearable Technology Market Size, Share & Growth, 2033","The global wearable technology market was valued at USD 33.25 billion in 2024 and is projected to reach USD 132.56 billion by 2033, growing at a CAGR of 16.61%. Key drivers include increasing health consciousness, technological advancements in sensors and connectivity, and the integration of AI. The market faces challenges related to limited functionality of budget devices, security, and privacy concerns regarding sensitive health data.","The global wearable technology market was valued at USD 33.25 billion in 2024 and is projected to reach USD 132.56 billion by 2033, growing at a CAGR of 16.61%. Key drivers include increasing health consciousness, technological advancements in sensors and connectivity, and the integration of AI. The market faces challenges related to limited functionality of budget devices, security, and privacy concerns regarding sensitive health data."
2025-04-21,https://www.theglobeandmail.com/business/article-analysts-expect-bce-to-cut-dividend-this-quarter-as-sector-copes-with/,The Globe and Mail,Irene Galea,"Analysts expect BCE to cut dividend this quarter as sector copes with tough pricing, subscriber trends","Analysts largely expect BCE Inc. (BCE-T) to cut its dividend this quarter due to the company paying out more in dividends than its free cash flow, high yield, and ongoing sector headwinds. This action is anticipated to realign BCE's capital allocation and provide financial flexibility, potentially involving a cut of 50 per cent or more. The telecom sector as a whole faces challenges from tough pricing, subscriber trends, and high debt levels, with analysts watching earnings reports from Bell, Rogers, Telus, and Quebecor for insights into market conditions and responses to tariffs.","Analysts largely expect BCE Inc. (BCE-T) to cut its dividend this quarter due to the company paying out more in dividends than its free cash flow, high yield, and ongoing sector headwinds. This action is anticipated to realign BCE's capital allocation and provide financial flexibility, potentially involving a cut of 50 per cent or more. The telecom sector as a whole faces challenges from tough pricing, subscriber trends, and high debt levels, with analysts watching earnings reports from Bell, Rogers, Telus, and Quebecor for insights into market conditions and responses to tariffs."
2025-04-18,https://247wallst.com/investing/2025/04/18/3-top-schwab-etfs-to-buy-with-the-sp-500-in-correction/,24/7 Wall St.,Vandita Jadeja,3 Top Schwab ETFs to Buy With the S&P 500 in Correction,"This article recommends three Schwab ETFs (SCHG, SCHD, SCHX) for investors seeking to diversify their portfolios and reduce risk during a market correction. It highlights the features, holdings, performance, and expense ratios of each ETF, catering to different investment goals like large-cap growth, dividend income, and broad large-cap exposure. The article suggests these ETFs as solid investment options due to their low expense ratios, diversified portfolios, and historical performance.","This article recommends three Schwab ETFs (SCHG, SCHD, SCHX) for investors seeking to diversify their portfolios and reduce risk during a market correction. It highlights the features, holdings, performance, and expense ratios of each ETF, catering to different investment goals like large-cap growth, dividend income, and broad large-cap exposure. The article suggests these ETFs as solid investment options due to their low expense ratios, diversified portfolios, and historical performance."
2025-04-17,https://www.forecastock.tw/stock/QJUN/discussion,美股放大鏡,,QJUN/FT Vest Nasdaq-100 Buffer ETF - June|美股|熱門討論,"The article discusses the FT Vest Nasdaq-100 Buffer ETF - June (QJUN), an ETF designed to track the NASDAQ-100 index while providing downside protection through options strategies. It highlights QJUN's competitive expense ratio, focus on capital appreciation over immediate income, and good liquidity. The ETF is positioned as suitable for investors seeking exposure to US tech stocks with lower risk tolerance, serving as a defensive component in asset allocation compared to standard NASDAQ-100 ETFs like QQQ.","The article discusses the FT Vest Nasdaq-100 Buffer ETF - June (QJUN), an ETF designed to track the NASDAQ-100 index while providing downside protection through options strategies. It highlights QJUN's competitive expense ratio, focus on capital appreciation over immediate income, and good liquidity. The ETF is positioned as suitable for investors seeking exposure to US tech stocks with lower risk tolerance, serving as a defensive component in asset allocation compared to standard NASDAQ-100 ETFs like QQQ."
2025-04-17,https://www.theglobeandmail.com/investing/markets/stocks/COKE/pressreleases/31949009/mitigating-tariffs-3-stocks-to-gain-from-a-weaker-us-dollar/,The Globe and Mail,Jea Yu,Mitigating Tariffs: 3 Stocks to Gain From a Weaker U.S. Dollar,"This article identifies three stocks — Coca-Cola, Apple, and Caterpillar — that could benefit significantly from a weaker U.S. dollar, counteracting the effects of tariffs. A weaker dollar makes U.S. products cheaper for international buyers, potentially increasing demand and turning currency headwinds into tailwinds for companies with substantial overseas revenue. The author explains how companies often report ""currency headwinds"" but that a weaker dollar can lead to higher sales volumes abroad despite lower margins.","This article identifies three stocks — Coca-Cola, Apple, and Caterpillar — that could benefit significantly from a weaker U.S. dollar, counteracting the effects of tariffs. A weaker dollar makes U.S. products cheaper for international buyers, potentially increasing demand and turning currency headwinds into tailwinds for companies with substantial overseas revenue. The author explains how companies often report ""currency headwinds"" but that a weaker dollar can lead to higher sales volumes abroad despite lower margins."
2025-04-17,https://machinelearning.apple.com/updates/apple-at-chi-2025,Apple Machine Learning Research,,ACM Human-Computer Interaction Conference (CHI) 2025,"Apple will be presenting new research and sponsoring the ACM Human-Computer Interaction (CHI) 2025 conference in Yokohama, Japan, from April 26 to May 1. The company will showcase its involvement through a booth, career panel discussions, oral presentations, and technical demos, including features like Music Haptics and AutoFraming for educational worksheets. Apple researchers are also serving in various organizational and review capacities for the conference.","Apple will be presenting new research and sponsoring the ACM Human-Computer Interaction (CHI) 2025 conference in Yokohama, Japan, from April 26 to May 1. The company will showcase its involvement through a booth, career panel discussions, oral presentations, and technical demos, including features like Music Haptics and AutoFraming for educational worksheets. Apple researchers are also serving in various organizational and review capacities for the conference."
2025-04-16,https://www.marketbeat.com/stock-ideas/3-high-value-companies-with-triple-digit-upside-potential/,MarketBeat,"Nathan Reiff, Jessica Mitacek",3 High-Value Companies With Triple-Digit Upside Potential,"Following an early April market selloff, several companies are presenting as undervalued investment opportunities. This article highlights three specific firms—Impinj (PI), Northern Technologies International (NTIC), and Seadrill (SDRL)—that experienced significant share price declines but possess strong growth potential due to improving fundamentals, new partnerships, or substantial backlogs. Each company presents a case for bullish investors to consider at their current comparably low price points, with analysts projecting triple-digit upside potential for some.","Following an early April market selloff, several companies are presenting as undervalued investment opportunities. This article highlights three specific firms—Impinj (PI), Northern Technologies International (NTIC), and Seadrill (SDRL)—that experienced significant share price declines but possess strong growth potential due to improving fundamentals, new partnerships, or substantial backlogs. Each company presents a case for bullish investors to consider at their current comparably low price points, with analysts projecting triple-digit upside potential for some."
2025-04-16,https://www.apple.com/newsroom/2025/04/apple-surpasses-60-percent-reduction-in-global-greenhouse-gas-emissions/,Apple,,Apple surpasses 60 percent reduction in global greenhouse gas emissions,"Apple has announced a significant milestone in its environmental efforts, surpassing a 60% reduction in global greenhouse gas emissions compared to 2015 levels, as it moves towards its Apple 2030 carbon neutral goal. The company also reported progress in using recycled materials, accelerating clean energy in its supply chain, and conserving water. This update comes ahead of Earth Day, with Apple offering customers ways to participate in recycling and engage with environmental content.","Apple has announced a significant milestone in its environmental efforts, surpassing a 60% reduction in global greenhouse gas emissions compared to 2015 levels, as it moves towards its Apple 2030 carbon neutral goal. The company also reported progress in using recycled materials, accelerating clean energy in its supply chain, and conserving water. This update comes ahead of Earth Day, with Apple offering customers ways to participate in recycling and engage with environmental content."
2025-04-15,https://www.tradingview.com/symbols/AMEX-TEC/profile/,TradingView,,"TEC ETF Profile: Dividends, Returns (AMEX:TEC)","The Harbor Transformative Technologies ETF (TEC) seeks long-term capital appreciation by investing in US companies poised to benefit from transformative technology, with a focus on strong competitive positions, growth drivers, and experienced management. It is an actively managed, non-diversified fund concentrating over 25% of its assets in the information technology sector, primarily holding stocks in Electronic Technology and Technology Services. While the ETF does not pay dividends, it has shown positive price and NAV returns over the last month, three months, and year.","The Harbor Transformative Technologies ETF (TEC) seeks long-term capital appreciation by investing in US companies poised to benefit from transformative technology, with a focus on strong competitive positions, growth drivers, and experienced management. It is an actively managed, non-diversified fund concentrating over 25% of its assets in the information technology sector, primarily holding stocks in Electronic Technology and Technology Services. While the ETF does not pay dividends, it has shown positive price and NAV returns over the last month, three months, and year."
2025-04-14,https://www.finanztrends.de/ishares-msci-world-etf-ob-gute-idee-ist/,Finanztrends,Stefan Salomon,iShares MSCI World ETF: Ob das eine gute Idee ist?,"The iShares MSCI World ETF has experienced significant price drops, leading investors to hope for a recovery. However, the article raises concerns about a concentration risk due to the high proportion of US tech stocks (over 70% US equities, with more than 10% in leading tech companies like Apple, Microsoft, NVIDIA, Amazon, Meta, Alphabet, and Tesla). It suggests that a US recession could heavily impact the ETF and advises investors to diversify by adding other ETFs, such as those tracking the MSCI ACWI, to their portfolios.","The iShares MSCI World ETF has experienced significant price drops, leading investors to hope for a recovery. However, the article raises concerns about a concentration risk due to the high proportion of US tech stocks (over 70% US equities, with more than 10% in leading tech companies like Apple, Microsoft, NVIDIA, Amazon, Meta, Alphabet, and Tesla). It suggests that a US recession could heavily impact the ETF and advises investors to diversify by adding other ETFs, such as those tracking the MSCI ACWI, to their portfolios."
